%Date,Datum utkání,Timestamp,Čas utkání,datum a čas,domácí,hosté,Doma/Venku,skóre,název soutěže,zkratka soutěže,kategorie soutěže,pořadí,hřiště,poznámka
2024-03-30 16:30:00,2024-03-30,2024-03-30,16:30:00,30.03.2024 16:30,TJ Baník Žacléř A (13),Sokol Vítězná (8),V,0 : 3 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Žacléř,
2024-03-30 16:30:00,2024-03-30,2024-03-30,16:30:00,30.03.2024 16:30,FK Poříčí u Trutnova (12),FK Sokol Volanov (9),V,2 : 3 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Poříčí,
2024-03-30 16:30:00,2024-03-30,2024-03-30,16:30:00,30.03.2024 16:30,TJ Tatran Hostinné (11),TJ Strážné (10),V,3 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Hostinné,
2024-04-06 13:30:00,2024-04-06,2024-04-06,13:30:00,06.04.2024 13:30,TJ Jiskra Bohuslavice nad Ú. (7),SK Spartak Hajnice (15),V,1 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Bohuslavice,
2024-04-06 16:30:00,2024-04-06,2024-04-06,16:30:00,06.04.2024 16:30,TJ Tatran Hostinné (11),TJ Rudník (16),V,3 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Hostinné,
2024-04-06 16:30:00,2024-04-06,2024-04-06,16:30:00,06.04.2024 16:30,FK Sokol Volanov (9),TJ Baník Žacléř A (13),V,4 : 0 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Volanov,
2024-04-06 16:30:00,2024-04-06,2024-04-06,16:30:00,06.04.2024 16:30,Sokol Vítězná (8),TJ Sokol Staré Buky (14),V,4 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Vítězná,
2024-04-06 16:30:00,2024-04-06,2024-04-06,16:30:00,06.04.2024 16:30,TJ Spartak Pilníkov (6),Fotbal Club Mladé Buky (1),V,3 : 0 (K) (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Pilníkov,
2024-04-06 16:30:00,2024-04-06,2024-04-06,16:30:00,06.04.2024 16:30,TJ Jiskra Podhůří (5),TJ Baník Rtyně v Podkrk. (2),V,1 : 6 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Podhůří,
2024-04-06 16:30:00,2024-04-06,2024-04-06,16:30:00,06.04.2024 16:30,TJ SOKOL Bílá Třemešná (4),FC Libotov (3),D,4 : 0 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,B.Třemešná,
2024-04-07 16:30:00,2024-04-07,2024-04-07,16:30:00,07.04.2024 16:30,TJ Strážné (10),FK Poříčí u Trutnova (12),V,2 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,D.Branná,
2024-04-13 13:00:00,2024-04-13,2024-04-13,13:00:00,13.04.2024 13:00,SK Spartak Hajnice (15),Sokol Vítězná (8),V,2 : 3 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Hajnice,
2024-04-13 17:00:00,2024-04-13,2024-04-13,17:00:00,13.04.2024 17:00,TJ Rudník (16),TJ SOKOL Bílá Třemešná (4),V,3 : 5 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Rudník,
2024-04-13 17:00:00,2024-04-13,2024-04-13,17:00:00,13.04.2024 17:00,TJ Baník Rtyně v Podkrk. (2),TJ Spartak Pilníkov (6),V,3 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Rtyně,
2024-04-13 17:00:00,2024-04-13,2024-04-13,17:00:00,13.04.2024 17:00,Fotbal Club Mladé Buky (1),TJ Jiskra Bohuslavice nad Ú. (7),V,1 : 4 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,M.Buky,
2024-04-13 17:00:00,2024-04-13,2024-04-13,17:00:00,13.04.2024 17:00,TJ Sokol Staré Buky (14),FK Sokol Volanov (9),V,3 : 5 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,St.Buky,
2024-04-13 17:00:00,2024-04-13,2024-04-13,17:00:00,13.04.2024 17:00,TJ Baník Žacléř A (13),TJ Strážné (10),V,0 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Žacléř,
2024-04-13 17:00:00,2024-04-13,2024-04-13,17:00:00,13.04.2024 17:00,FK Poříčí u Trutnova (12),TJ Tatran Hostinné (11),V,4 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Poříčí,
